Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2023-09-13 14:26:16.500,34.8832362,15.8440168,10.4479360,0.3154360,0.3128637,27.1986209,1500.3164686,42272.8034073,19.7915826
2023-09-13 14:26:17.000,34.8690822,15.8549055,10.4029570,0.2704570,0.2682515,27.1789478,1500.3275465,42245.0013124,19.7739696
2023-09-13 14:26:17.500,34.8743277,15.8583075,10.4112241,0.2787241,0.2764512,27.1811451,1500.3409789,42248.0297196,19.7749648
2023-09-13 14:26:18.000,34.8635067,15.8528654,10.4335672,0.3010672,0.2986121,27.1755201,1500.3176502,42240.2410467,19.7719138
2023-09-13 14:26:18.500,34.8605763,15.8381029,10.3627743,0.2302743,0.2283965,27.1831242,1500.2784980,42251.1281489,19.7805804
2023-09-13 14:26:19.000,34.8458997,15.8369624,10.2678093,0.1353093,0.1342059,27.1712557,1500.2596534,42234.4554259,19.7712975
2023-09-13 14:26:19.500,34.8399990,15.8513680,10.2055109,0.0730109,0.0724156,27.1563157,1500.2870339,42213.2225411,19.7564868
2023-09-13 14:26:20.000,34.8475032,15.8735145,10.2053317,0.0728317,0.0722378,27.1476429,1500.3471347,42200.6810960,19.7451046
2023-09-13 14:26:20.500,34.8423824,15.8735195,10.2023888,0.0698888,0.0693189,27.1432204,1500.3420125,42194.4748514,19.7416992
2023-09-13 14:26:21.000,34.8397285,15.8619508,10.2047570,0.0722570,0.0716678,27.1488412,1500.3119142,42202.5565074,19.7484916
2023-09-13 14:26:21.500,34.8374692,15.8485088,10.2081808,0.0756808,0.0750637,27.1560868,1500.2777638,42212.9511202,19.7569337
2023-09-13 14:26:22.000,34.8469757,15.8428511,10.2033277,0.0708277,0.0702502,27.1681729,1500.2736835,42230.0012896,19.7673880
2023-09-13 14:26:22.500,34.8424572,15.8444388,10.2086755,0.0761755,0.0755543,27.1631809,1500.2730526,42222.9732414,19.7632449
2023-09-13 14:26:23.000,34.8303280,15.8443383,10.2056627,0.0731627,0.0725660,27.1527740,1500.2607054,42208.3729756,19.7552724
2023-09-13 14:26:23.500,34.8438794,15.8392736,10.1979205,0.0654205,0.0648870,27.1679497,1500.2620101,42229.7467182,19.7679562
2023-09-13 14:26:24.000,34.8556981,15.8592372,10.2105436,0.0780436,0.0774072,27.1644850,1500.3214270,42224.5527293,19.7610931
2023-09-13 14:26:24.500,34.8512938,15.8725445,10.2016497,0.0691497,0.0685858,27.1515795,1500.3485353,42206.2187219,19.7483139
2023-09-13 14:26:25.000,34.8469953,15.8696246,10.2020921,0.0695921,0.0690246,27.1498661,1500.3373325,42203.8641396,19.7476261
2023-09-13 14:26:25.500,34.8522935,15.8639810,10.2044482,0.0719482,0.0713615,27.1583006,1500.3292207,42215.7935366,19.7553101
2023-09-13 14:26:26.000,34.8363401,15.8673129,10.1982244,0.0657244,0.0651884,27.1422505,1500.3211893,42193.2163305,19.7422631
2023-09-13 14:26:26.500,34.8459185,15.8648605,10.2091099,0.0766099,0.0759852,27.1521934,1500.3250521,42207.2126291,19.7504600
2023-09-13 14:26:27.000,34.8496160,15.8654987,10.2094002,0.0769002,0.0762732,27.1549488,1500.3302476,42211.0677803,19.7524378
2023-09-13 14:26:27.500,34.8416417,15.8650062,10.2041757,0.0716757,0.0710912,27.1484030,1500.3210693,42201.8899655,19.7475003
2023-09-13 14:26:28.000,34.8472150,15.8631921,10.2114085,0.0789085,0.0782650,27.1544535,1500.3224116,42210.4126944,19.7525598
2023-09-13 14:26:28.500,34.8451359,15.8580362,10.2119134,0.0794134,0.0787658,27.1561862,1500.3080971,42212.9308842,19.7549921
2023-09-13 14:26:29.000,34.8463387,15.8548503,10.2123664,0.0798664,0.0792152,27.1594051,1500.3017258,42217.5009056,19.7581429
2023-09-13 14:26:29.500,34.8496732,15.8551618,10.2148625,0.0823625,0.0816908,27.1620706,1500.3058211,42221.2362656,19.7601315
2023-09-13 14:26:30.000,34.8512578,15.8560211,10.2145581,0.0820581,0.0813890,27.1628509,1500.3094339,42222.3163401,19.7605450
2023-09-13 14:26:30.500,34.8596524,15.8429917,10.2215189,0.0890189,0.0882930,27.1790214,1500.2869176,42245.2261328,19.7757586
2023-09-13 14:26:31.000,34.8502944,15.8654937,10.2187388,0.0862388,0.0855355,27.1555350,1500.3310608,42211.8944141,19.7529301
2023-09-13 14:26:31.500,34.8449940,15.8850691,10.2227069,0.0902069,0.0894712,27.1375714,1500.3723834,42186.3649242,19.7349897
2023-09-13 14:26:32.000,34.8489465,15.8881049,10.2188207,0.0863207,0.0856168,27.1389080,1500.3834587,42188.1878489,19.7353480
2023-09-13 14:26:32.500,34.8539932,15.8884568,10.2188033,0.0863033,0.0855995,27.1430219,1500.3893048,42193.9539683,19.7384270
2023-09-13 14:26:33.000,34.8603457,15.8842951,10.2263953,0.0938953,0.0931296,27.1513469,1500.3858475,42205.7066467,19.7457343
2023-09-13 14:26:33.500,34.8604745,15.8762133,10.2293586,0.0968586,0.0960688,27.1569853,1500.3668212,42213.7536298,19.7517988
2023-09-13 14:26:34.000,34.8621852,15.8685743,10.2344406,0.1019406,0.1011093,27.1636875,1500.3504506,42223.2870391,19.7585935
2023-09-13 14:26:34.500,34.8561927,15.8640916,10.2372626,0.1047626,0.1039083,27.1615809,1500.3338887,42220.4084560,19.7579487
2023-09-13 14:26:35.000,34.8528451,15.8520313,10.2452715,0.1127715,0.1118519,27.1669433,1500.3020237,42228.1389850,19.7646727
2023-09-13 14:26:35.500,34.8575254,15.8407307,10.2497014,0.1172014,0.1162456,27.1787240,1500.2798827,42244.8599662,19.7761392
2023-09-13 14:26:36.000,34.8602229,15.8387410,10.2579468,0.1254468,0.1244238,27.1824150,1500.2779683,42250.0755352,19.7794313
2023-09-13 14:26:36.500,34.8573235,15.8392585,10.2583340,0.1258340,0.1248079,27.1795554,1500.2763214,42246.0553012,19.7771297
2023-09-13 14:26:37.000,34.8636092,15.8301847,10.2650154,0.1325154,0.1314348,27.1912028,1500.2611074,42262.5526556,19.7880282
2023-09-13 14:26:37.500,34.8649571,15.8306369,10.2641887,0.1316887,0.1306148,27.1920579,1500.2635101,42263.7439826,19.7885837
2023-09-13 14:26:38.000,34.8633176,15.8360078,10.2730950,0.1405950,0.1394485,27.1869570,1500.2747929,42256.5006046,19.7835656
2023-09-13 14:26:38.500,34.8663222,15.8220609,10.2793902,0.1468902,0.1456924,27.1991129,1500.2447225,42273.7946511,19.7958920
2023-09-13 14:26:39.000,34.8708047,15.8085928,10.2839071,0.1514071,0.1501725,27.2122262,1500.2172291,42292.4234461,19.8088414
2023-09-13 14:26:39.500,34.8687276,15.8207447,10.2879370,0.1554370,0.1541695,27.2020921,1500.2441247,42278.0000793,19.7984957
2023-09-13 14:26:40.000,34.8661783,15.8306620,10.2872851,0.1547851,0.1535229,27.1930886,1500.2651582,42265.1997329,19.7894722
2023-09-13 14:26:40.500,34.8654854,15.8173085,10.2919532,0.1594532,0.1581529,27.2016450,1500.2327915,42277.4341096,19.7989038
2023-09-13 14:26:41.000,34.8651579,15.8091454,10.3071093,0.1746093,0.1731855,27.2069571,1500.2132964,42285.0333972,19.8047863
2023-09-13 14:26:41.500,34.8678535,15.8038358,10.3097574,0.1772574,0.1758119,27.2129307,1500.2033945,42293.5058201,19.8105115
2023-09-13 14:26:42.000,34.8746109,15.7987173,10.3113011,0.1788011,0.1773431,27.2222880,1500.1979748,42306.7203464,19.8187860
2023-09-13 14:26:42.500,34.8738094,15.7866577,10.3129234,0.1804234,0.1789521,27.2298765,1500.1685163,42317.5755166,19.8271832
2023-09-13 14:26:43.000,34.8717312,15.7837498,10.3050209,0.1725209,0.1711140,27.2300787,1500.1593995,42317.9065443,19.8279224
2023-09-13 14:26:43.500,34.8749937,15.7875216,10.2949658,0.1624658,0.1611410,27.2303134,1500.1714611,42318.1650963,19.8272539
2023-09-13 14:26:44.000,34.8737169,15.7873509,10.2858784,0.1533784,0.1521277,27.2293290,1500.1696357,42316.7833467,19.8264946
2023-09-13 14:26:44.500,34.8771251,15.7783357,10.2780805,0.1455805,0.1443934,27.2384747,1500.1514587,42329.7653981,19.8353946
2023-09-13 14:26:45.000,34.8824776,15.7790037,10.2699834,0.1374834,0.1363623,27.2426500,1500.1582517,42335.6059126,19.8384186
2023-09-13 14:26:45.500,34.8914969,15.7818764,10.2626389,0.1301389,0.1290777,27.2484825,1500.1739557,42343.7319331,19.8422472
2023-09-13 14:26:46.000,34.8851773,15.7646358,10.2641413,0.1316413,0.1305678,27.2548677,1500.1266657,42352.9919722,19.8508229
2023-09-13 14:26:46.500,34.8885665,15.7568625,10.2613382,0.1288382,0.1277875,27.2631507,1500.1115043,42364.7449234,19.8588183
2023-09-13 14:26:47.000,34.8913520,15.7600360,10.2569224,0.1244224,0.1234077,27.2633802,1500.1217625,42365.0083603,19.8582991
2023-09-13 14:26:47.500,34.8927174,15.7604880,10.2577205,0.1252205,0.1241994,27.2642511,1500.1242125,42366.2220578,19.8588745
2023-09-13 14:26:48.000,34.8961235,15.7555770,10.2535417,0.1210417,0.1200546,27.2705815,1500.1158579,42375.1849869,19.8647567
2023-09-13 14:26:48.500,34.9001853,15.7458861,10.2481527,0.1156527,0.1147096,27.2807731,1500.0967648,42389.6474352,19.8746122
2023-09-13 14:26:49.000,34.9033382,15.7438928,10.2521224,0.1196224,0.1186470,27.2848758,1500.0952323,42395.4378729,19.8782010
2023-09-13 14:26:49.500,34.9018807,15.7558682,10.2420482,0.1095482,0.1086549,27.2753701,1500.1221082,42381.8896977,19.8683163
2023-09-13 14:26:50.000,34.9051586,15.7513692,10.2412538,0.1087538,0.1078669,27.2813068,1500.1146617,42390.2945395,19.8738240
2023-09-13 14:26:50.500,34.9127352,15.7402928,10.2294861,0.0969861,0.0961952,27.2955036,1500.0956796,42410.3948380,19.8870178
2023-09-13 14:26:51.000,34.9156877,15.7312908,10.2332622,0.1007622,0.0999405,27.3042654,1500.0772688,42422.8441099,19.8956704
2023-09-13 14:26:51.500,34.9206017,15.7304925,10.2319794,0.0994794,0.0986682,27.3090745,1500.0802553,42429.6008165,19.8995234
2023-09-13 14:26:52.000,34.9154492,15.7302064,10.2231390,0.0906390,0.0898999,27.3048096,1500.0742866,42423.6222153,19.8962732
2023-09-13 14:26:52.500,34.9179633,15.7538547,10.2257840,0.0932840,0.0925233,27.2906895,1500.1331002,42403.3998940,19.8804228
2023-09-13 14:26:53.000,34.9022260,15.7853971,10.2153834,0.0828834,0.0822075,27.2553610,1500.1922575,42353.2953366,19.8465614
2023-09-13 14:26:53.500,34.9030125,15.8138975,10.2122140,0.0797140,0.0790640,27.2364562,1500.2607489,42326.2836008,19.8259719
2023-09-13 14:26:54.000,34.9069831,15.8371985,10.2128930,0.0803930,0.0797374,27.2238911,1500.3200856,42308.2593113,19.8113658
2023-09-13 14:26:54.500,34.9053269,15.8513278,10.2165833,0.0840833,0.0833977,27.2127655,1500.3520655,42292.4151954,19.7998329
2023-09-13 14:26:55.000,34.9053280,15.8495786,10.2117207,0.0792207,0.0785747,27.2139677,1500.3478326,42294.1290154,19.8011068
2023-09-13 14:26:55.500,34.8979854,15.8350481,10.2154737,0.0829737,0.0822971,27.2175902,1500.3060662,42299.4600064,19.8070045
2023-09-13 14:26:56.000,34.8998927,15.8298430,10.2119171,0.0794171,0.0787695,27.2228116,1500.2955370,42306.8711637,19.8121039
2023-09-13 14:26:56.500,34.9005335,15.8270999,10.2104427,0.0779427,0.0773071,27.2252486,1500.2896317,42310.3358442,19.8145517
2023-09-13 14:26:57.000,34.8997326,15.8325259,10.2141846,0.0816846,0.0810185,27.2208313,1500.3017901,42304.0485976,19.8100227
2023-09-13 14:26:57.500,34.9053432,15.8338825,10.2152915,0.0827915,0.0821164,27.2247488,1500.3106137,42309.5203300,19.8127424
2023-09-13 14:26:58.000,34.9061655,15.8201821,10.2087326,0.0762326,0.0756109,27.2348674,1500.2787685,42323.9448973,19.8233970
2023-09-13 14:26:58.500,34.9128499,15.8126467,10.2146542,0.0821542,0.0814843,27.2458212,1500.2676100,42339.4402539,19.8334319
2023-09-13 14:26:59.000,34.9111744,15.8044838,10.2082010,0.0757010,0.0750837,27.2499835,1500.2464352,42345.4167117,19.8383363
2023-09-13 14:26:59.500,34.9123198,15.7915196,10.2120765,0.0795765,0.0789275,27.2598856,1500.2168201,42359.5316039,19.8487121
2023-09-13 14:27:00.000,34.9080396,15.7764373,10.2125072,0.0800072,0.0793548,27.2665555,1500.1766985,42369.1507232,19.8570435
2023-09-13 14:27:00.500,34.9004631,15.7818764,10.2160052,0.0835052,0.0828243,27.2562563,1500.1821380,42354.6131275,19.8480010
2023-09-13 14:27:01.000,34.9141252,15.7910123,10.2020999,0.0695999,0.0690324,27.2617997,1500.2172516,42362.2201578,19.8502436
2023-09-13 14:27:01.500,34.9295515,15.7940008,10.2158985,0.0833985,0.0827184,27.2730866,1500.2399498,42378.0015806,19.8583250
2023-09-13 14:27:02.000,34.9301163,15.7821225,10.2069419,0.0744419,0.0738349,27.2817523,1500.2121334,42390.3578435,19.8674632
2023-09-13 14:27:02.500,34.9361615,15.7708127,10.2048960,0.0723960,0.0718056,27.2947730,1500.1912408,42408.8144450,19.8798507
2023-09-13 14:27:03.000,34.9417197,15.7536990,10.2137966,0.0812966,0.0806337,27.3113759,1500.1562399,42432.4021953,19.8962699
2023-09-13 14:27:03.500,34.9331409,15.7448869,10.2137671,0.0812671,0.0806044,27.3100199,1500.1267219,42430.6589513,19.8971051
2023-09-13 14:27:04.000,34.9323396,15.7590267,10.2092447,0.0767447,0.0761189,27.2995817,1500.1594761,42415.7685054,19.8860686
2023-09-13 14:27:04.500,34.9487139,15.7651832,10.2113658,0.0788658,0.0782227,27.3095178,1500.1904819,42429.5910676,19.8923884
2023-09-13 14:27:05.000,34.9165853,15.7545225,10.2055269,0.0730269,0.0724314,27.2890425,1500.1329863,42401.0694622,19.8789267
2023-09-13 14:27:05.500,34.9415189,15.7605081,10.2061704,0.0736704,0.0730696,27.3065110,1500.1721061,42425.4563281,19.8910545
2023-09-13 14:27:06.000,34.9485307,15.7586049,10.2043359,0.0718359,0.0712501,27.3138958,1500.1745470,42435.8433191,19.8971160
2023-09-13 14:27:06.500,34.9465841,15.7564156,10.2123228,0.0798228,0.0791719,27.3137167,1500.1675289,42435.6349435,19.8974805
2023-09-13 14:27:07.000,34.9322297,15.7417589,10.2097922,0.0772922,0.0766619,27.3113884,1500.1183080,42432.6321267,19.8988027
2023-09-13 14:27:07.500,34.9385154,15.7379582,10.2096281,0.0771281,0.0764991,27.3194556,1500.1155402,42444.0111207,19.9057988
2023-09-13 14:27:08.000,34.9222498,15.7334747,10.2051591,0.0726591,0.0720666,27.3084549,1500.0885628,42428.6662523,19.8982940
2023-09-13 14:27:08.500,34.8654573,15.7785718,10.2137628,0.0812628,0.0806001,27.2282364,1500.1393514,42315.3727355,19.8272040
2023-09-13 14:27:09.000,34.8343683,15.8273160,10.2037810,0.0712810,0.0706997,27.1679196,1500.2242043,42229.9116922,19.7705109
2023-09-13 14:27:09.500,34.8294680,15.8439766,10.2085904,0.0760904,0.0754699,27.1522778,1500.2590373,42207.6843213,19.7549822
2023-09-13 14:27:10.000,34.8317832,15.8434088,10.2062726,0.0737726,0.0731710,27.1546670,1500.2599514,42211.0449276,19.7569251
2023-09-13 14:27:10.500,34.8468993,15.8398514,10.2116455,0.0791455,0.0785001,27.1701585,1500.2666093,42232.8417049,19.7695881
2023-09-13 14:27:11.000,34.8580651,15.8324104,10.2107497,0.0782497,0.0776116,27.1849038,1500.2600067,42253.6540007,19.7824799
2023-09-13 14:27:11.500,34.8406364,15.8262458,10.2138884,0.0813884,0.0807247,27.1740660,1500.2280581,42238.5574097,19.7754980
2023-09-13 14:27:12.000,34.8391005,15.8323049,10.2049500,0.0724500,0.0718592,27.1685912,1500.2407974,42230.7689365,19.7699668
2023-09-13 14:27:12.500,34.8400293,15.8416703,10.2115292,0.0790292,0.0783848,27.1629783,1500.2641011,42222.7373566,19.7636932
2023-09-13 14:27:13.000,34.8468839,15.8433485,10.2084256,0.0759256,0.0753064,27.1677513,1500.2748574,42229.4036545,19.7669813
2023-09-13 14:27:13.500,34.8352439,15.8596392,10.2058321,0.0733321,0.0727341,27.1465501,1500.3019794,42199.3816306,19.7472334
2023-09-13 14:27:14.000,34.8310890,15.8736049,10.2099333,0.0774333,0.0768019,27.1334121,1500.3311203,42180.7150083,19.7341938
2023-09-13 14:27:14.500,34.8217463,15.8755549,10.2263821,0.0938821,0.0931165,27.1240109,1500.3267432,42167.4985435,19.7266421
2023-09-13 14:27:15.000,34.8160476,15.8648052,10.2165785,0.0840785,0.0833928,27.1264418,1500.2953637,42171.0853593,19.7307588
2023-09-13 14:27:15.500,34.8168271,15.8614684,10.2274006,0.0949006,0.0941268,27.1293921,1500.2883779,42175.2861298,19.7337823
2023-09-13 14:27:16.000,34.8127493,15.8620212,10.2262797,0.0937797,0.0930150,27.1254943,1500.2856228,42169.8070192,19.7306703
2023-09-13 14:27:16.500,34.8233506,15.8605236,10.2227671,0.0902671,0.0895310,27.1356714,1500.2925380,42184.1105873,19.7387783
2023-09-13 14:27:17.000,34.8261538,15.8666747,10.2372456,0.1047456,0.1038915,27.1338813,1500.3101834,42181.5017661,19.7361565
2023-09-13 14:27:17.500,34.8395614,15.8676898,10.2308807,0.0983807,0.0975785,27.1447631,1500.3258138,42196.7499012,19.7442553
2023-09-13 14:27:18.000,34.8556443,15.8625940,10.2325542,0.1000542,0.0992383,27.1621339,1500.3297082,42221.2073218,19.7586715
2023-09-13 14:27:18.500,34.8727996,15.8574583,10.2381810,0.1056810,0.1048192,27.1804623,1500.3346434,42247.0089669,19.7738485
2023-09-13 14:27:19.000,34.8852071,15.8520313,10.2459066,0.1134066,0.1124818,27.1948943,1500.3342064,42267.3491372,19.7861093
2023-09-13 14:27:19.500,34.8865144,15.8428159,10.2525789,0.1200789,0.1190997,27.2023387,1500.3137155,42277.9514581,19.7938161
2023-09-13 14:27:20.000,34.9235068,15.8270095,10.2577470,0.1252470,0.1242256,27.2451540,1500.3130446,42338.2752813,19.8300481
2023-09-13 14:27:20.500,34.9827583,15.7993603,10.2636930,0.1311930,0.1301232,27.3154182,1500.3064726,42437.2827063,19.8898632
2023-09-13 14:27:21.000,34.9943241,15.7649572,10.2660585,0.1335585,0.1324694,27.3491545,1500.2363295,42485.1869442,19.9230843
2023-09-13 14:27:21.500,34.9918262,15.7396351,10.2732126,0.1407126,0.1395651,27.3644744,1500.1737840,42507.1198301,19.9402601
2023-09-13 14:27:22.000,35.0031395,15.7289161,10.2702266,0.1377266,0.1366035,27.3816900,1500.1595604,42531.4431758,19.9557341
2023-09-13 14:27:22.500,35.0357616,15.7270988,10.2777816,0.1452816,0.1440969,27.4112280,1500.1879565,42572.8775070,19.9788142
2023-09-13 14:27:23.000,35.0141759,15.7517056,10.2746045,0.1421045,0.1409457,27.3755006,1500.2247999,42522.3578392,19.9461545
2023-09-13 14:27:23.500,35.0111000,15.7513591,10.2793077,0.1468077,0.1456105,27.3730735,1500.2209825,42518.9642065,19.9443875
2023-09-13 14:27:24.000,35.0045788,15.7404284,10.2788967,0.1463967,0.1452029,27.3749765,1500.1884954,42521.8285417,19.9481729
2023-09-13 14:27:24.500,34.9958342,15.7314916,10.2868527,0.1543527,0.1530940,27.3735714,1500.1586528,42520.0245466,19.9490326
2023-09-13 14:27:25.000,34.9835203,15.7274753,10.2927606,0.1602606,0.1589538,27.3656709,1500.1369010,42509.0260835,19.9438529
2023-09-13 14:27:25.500,35.0083134,15.7219882,10.3014403,0.1689403,0.1675626,27.3909570,1500.1487690,42544.5719634,19.9644568
2023-09-13 14:27:26.000,35.0112452,15.7055080,10.3017020,0.1692020,0.1678222,27.4049041,1500.1125317,42564.4210700,19.9786622
2023-09-13 14:27:26.500,35.0103517,15.7022604,10.2974946,0.1649946,0.1636492,27.4063787,1500.1038499,42566.5454661,19.9804649
2023-09-13 14:27:27.000,35.0091840,15.7027724,10.3067619,0.1742619,0.1728408,27.4050082,1500.1040493,42564.6195773,19.9793462
2023-09-13 14:27:27.500,35.0055434,15.7006893,10.3144117,0.1819117,0.1804283,27.4032896,1500.0955803,42562.2527102,19.9785047
2023-09-13 14:27:28.000,35.0221191,15.7002727,10.3225484,0.1900484,0.1884986,27.4179562,1500.1112972,42582.8186551,19.9898817
2023-09-13 14:27:28.500,35.0209691,15.6919057,10.3278062,0.1953062,0.1937136,27.4227531,1500.0903423,42589.6980373,19.9953636
2023-09-13 14:27:29.000,35.0374373,15.6838002,10.3337358,0.2012358,0.1995948,27.4426628,1500.0876464,42617.7510622,20.0123874
2023-09-13 14:27:29.500,35.0425723,15.6641280,10.3387228,0.2062228,0.2045412,27.4607686,1500.0461007,42643.4910188,20.0304792
2023-09-13 14:27:30.000,35.0297314,15.6690609,10.3480681,0.2155681,0.2138102,27.4461912,1500.0451232,42622.9767357,20.0182890
2023-09-13 14:27:30.500,35.0297865,15.6757604,10.3503125,0.2178125,0.2160364,27.4415914,1500.0611442,42616.4070116,20.0133473
2023-09-13 14:27:31.000,35.0187677,15.6765633,10.3526628,0.2201628,0.2183674,27.4314678,1500.0520628,42602.2066915,20.0054200
2023-09-13 14:27:31.500,35.0189480,15.6873987,10.3556604,0.2231604,0.2213406,27.4241131,1500.0780555,42591.7000404,19.9974893
2023-09-13 14:27:32.000,35.0225573,15.6859633,10.3542711,0.2217711,0.2199627,27.4282409,1500.0782315,42597.5106415,20.0009549
2023-09-13 14:27:32.500,35.0206071,15.6842970,10.3639381,0.2314381,0.2295508,27.4276999,1500.0724748,42596.7878072,20.0009371
2023-09-13 14:27:33.000,35.0196781,15.6837851,10.3651323,0.2326323,0.2307353,27.4272481,1500.0703475,42596.1646242,20.0007045
2023-09-13 14:27:33.500,35.0115546,15.6780036,10.3707657,0.2382657,0.2363227,27.4242019,1500.0485617,42592.0058241,19.9996205
2023-09-13 14:27:34.000,35.0115894,15.6686193,10.3662839,0.2337839,0.2318775,27.4307387,1500.0262050,42601.3394988,20.0066083
2023-09-13 14:27:34.500,35.0109904,15.6645094,10.3782634,0.2457634,0.2437593,27.4330645,1500.0160235,42604.6811166,20.0093188
2023-09-13 14:27:35.000,35.0159264,15.6650514,10.3762840,0.2437840,0.2417960,27.4369756,1500.0222226,42610.1508348,20.0121957
2023-09-13 14:27:35.500,35.0200597,15.6594914,10.3826408,0.2501408,0.2481009,27.4444196,1500.0132399,42620.6894812,20.0191158
2023-09-13 14:27:36.000,35.0202442,15.6572485,10.3835917,0.2510917,0.2490441,27.4461358,1500.0081050,42623.1368814,20.0209128
2023-09-13 14:27:36.500,35.0256712,15.6519297,10.3858588,0.2533588,0.2512927,27.4545403,1500.0009264,42635.0149780,20.0285002
2023-09-13 14:27:37.000,35.0294203,15.6508108,10.3895524,0.2570524,0.2549562,27.4585727,1500.0020803,42640.6880085,20.0318482
2023-09-13 14:27:37.500,35.0233586,15.6491048,10.3903082,0.2578082,0.2557058,27.4544907,1499.9919620,42635.0007141,20.0290814
2023-09-13 14:27:38.000,35.0151443,15.6504897,10.3844776,0.2519776,0.2499228,27.4463954,1499.9869333,42623.6284183,20.0225501
2023-09-13 14:27:38.500,35.0278380,15.6585180,10.3898339,0.2573339,0.2552355,27.4518486,1500.0188308,42631.1209311,20.0250547
2023-09-13 14:27:39.000,35.0392404,15.6524816,10.3943816,0.2618816,0.2597460,27.4659422,1500.0159698,42650.9845623,20.0371698
2023-09-13 14:27:39.500,35.0439729,15.6406205,10.4007858,0.2682858,0.2660980,27.4782912,1499.9926066,42668.5143852,20.0491903
2023-09-13 14:27:40.000,35.0181143,15.6426725,10.4130776,0.2805776,0.2782896,27.4543922,1499.9717734,42634.9946207,20.0304720
2023-09-13 14:27:40.500,35.0327204,15.6461696,10.4225723,0.2900723,0.2877069,27.4646518,1499.9948811,42649.3085102,20.0376450
2023-09-13 14:27:41.000,35.0226667,15.6399732,10.4074032,0.2749032,0.2726615,27.4602238,1499.9698215,42643.2145594,20.0354937
2023-09-13 14:27:41.500,35.0318090,15.6456378,10.4268187,0.2943187,0.2919187,27.4642279,1499.9927716,42648.7265477,20.0374516
